member_srl,ref_dt,rct_dt,dsl,dpo,label
204198,20171207,20170803,126,9.0,0
204198,20171222,20170803,141,9.0,0
204198,20180107,20180106,1,58.0,0
204198,20180122,20180106,16,58.0,0
204198,20180207,20180106,32,58.0,0
204198,20180222,20180106,47,58.0,0
204198,20180307,20180106,60,58.0,1
204198,20180322,20180312,10,59.75,0
204198,20180407,20180312,26,59.75,1
206579,20170707,20170701,6,0.0,1
206579,20170722,20170714,8,6.5,1
206579,20170807,20170804,3,11.3333333333333,0
206579,20170822,20170804,18,11.3333333333333,1
206579,20170907,20170829,9,14.75,0
206579,20170922,20170829,24,14.75,1
206579,20171007,20170928,9,17.8,1
206579,20171022,20171016,6,17.8333333333333,1
206579,20171107,20171025,13,16.5714285714286,0
206579,20171122,20171025,28,16.5714285714286,0
206579,20171207,20171025,43,16.5714285714286,1
206579,20171222,20171219,3,21.375,0
206579,20180107,20171219,19,21.375,0
206579,20180122,20180122,0,21.375,0
206579,20180207,20180207,0,22.7777777777778,0
206579,20180222,20180207,15,22.1,1
206579,20180307,20180228,7,22.0,1
206579,20180322,20180321,1,20.2307692307692,1
206579,20180407,20180403,4,18.4,0
206579,20180422,20180403,19,18.4,0
206579,20180507,20180403,34,18.4,1
206579,20180522,20180512,10,18.5294117647059,1
206579,20180607,20180530,8,18.5,1
206579,20180622,20180613,9,18.2631578947368,1
210243,20170822,20170810,12,0.0,0
210243,20170907,20170810,28,0.0,0
210243,20170922,20170810,43,0.0,0
210243,20171007,20170810,58,0.0,0
210243,20171022,20170810,73,0.0,0
210243,20171107,20170810,89,0.0,0
210243,20171122,20170810,104,0.0,1
210243,20171207,20171124,13,53.0,0
210243,20171222,20171124,28,53.0,1
210243,20180107,20171226,12,46.0,1
210243,20180122,20180122,0,39.5,1
210243,20180207,20180206,1,22.5,0
210243,20180222,20180206,16,22.5,1
210243,20180307,20180302,5,22.6666666666667,0
210243,20180322,20180302,20,22.6666666666667,1
210243,20180407,20180405,2,23.8,1
210243,20180422,20180408,14,21.9090909090909,1
210243,20180507,20180429,8,20.1538461538462,1
210243,20180522,20180515,7,19.8571428571429,1
210243,20180607,20180530,8,19.5333333333333,1
210243,20180622,20180618,4,19.5,1
211777,20170722,20170718,4,0.0,1
211777,20170807,20170801,6,4.66666666666667,1
211777,20170822,20170821,1,4.25,1
211777,20170907,20170902,5,4.6,1
211777,20170922,20170919,3,5.25,0
211777,20171007,20170919,18,5.25,0
211777,20171022,20170919,33,5.25,1
211777,20171107,20171028,10,7.84615384615385,1
211777,20171122,20171112,10,8.35714285714286,1
211777,20171207,20171130,7,9.0,1
211777,20171222,20171211,11,9.125,1
211777,20180107,20180104,3,9.44444444444444,0
211777,20180122,20180104,18,9.44444444444444,0
211777,20180207,20180104,34,9.44444444444444,0
211777,20180222,20180104,49,9.44444444444444,0
211777,20180307,20180104,62,9.44444444444444,1
211777,20180322,20180316,6,12.6842105263158,1
211777,20180407,20180329,9,11.5454545454545,0
211777,20180422,20180329,24,11.5454545454545,0
211777,20180507,20180329,39,11.5454545454545,1
211777,20180522,20180517,5,13.1739130434783,0
211777,20180607,20180517,21,13.1739130434783,1
211777,20180622,20180622,0,13.4,1
219432,20170707,20170704,3,0.0,0
219432,20170722,20170704,18,0.0,0
219432,20170807,20170704,34,0.0,0
219432,20170822,20170704,49,0.0,0
219432,20170907,20170704,65,0.0,0
219432,20170922,20170704,80,0.0,0
219432,20171007,20170704,95,0.0,0
219432,20171022,20170704,110,0.0,0
219432,20171107,20170704,126,0.0,1
220506,20170807,20170726,12,0.0,0
220506,20170822,20170726,27,0.0,1
220506,20170907,20170831,7,18.0,0
220506,20170922,20170831,22,18.0,1
220506,20171007,20171005,2,23.6666666666667,0
220506,20171022,20171005,17,23.6666666666667,0
220506,20171107,20171005,33,23.6666666666667,0
220506,20171122,20171005,48,23.6666666666667,0
220506,20171207,20171005,63,23.6666666666667,1
220506,20171222,20171220,2,36.75,1
220506,20180107,20171231,7,31.6,0
220506,20180122,20171231,22,31.6,1
220506,20180207,20180204,3,32.1666666666667,1
220506,20180222,20180208,14,28.1428571428571,0
220506,20180307,20180208,27,28.1428571428571,1
220506,20180322,20180310,12,28.375,0
220506,20180407,20180406,1,28.2222222222222,1
220506,20180422,20180422,0,26.4,1
220506,20180507,20180507,0,23.0833333333333,1
220506,20180522,20180520,2,21.2857142857143,1
220506,20180607,20180604,3,19.5625,1
220506,20180622,20180612,10,18.8823529411765,0
261844,20171207,20171202,5,0.0,0
261844,20171222,20171202,20,0.0,0
261844,20180107,20171202,36,0.0,0
261844,20180122,20171202,51,0.0,0
261844,20180207,20171202,67,0.0,0
261844,20180222,20171202,82,0.0,0
261844,20180307,20171202,95,0.0,0
261844,20180322,20171202,110,0.0,0
261844,20180407,20171202,126,0.0,0
261844,20180422,20171202,141,0.0,0
261844,20180507,20171202,156,0.0,0
261844,20180522,20171202,171,0.0,0
261844,20180607,20171202,187,0.0,0
261844,20180622,20171202,202,0.0,0
265000,20170707,20170704,3,0.0,0
265000,20170722,20170704,18,0.0,0
265000,20170807,20170704,34,0.0,0
265000,20170822,20170704,49,0.0,0
265000,20170907,20170704,65,0.0,0
265000,20170922,20170704,80,0.0,0
265000,20171007,20170704,95,0.0,0
265000,20171022,20170704,110,0.0,0
265000,20171107,20170704,126,0.0,0
265000,20171122,20170704,141,0.0,0
265000,20171207,20170704,156,0.0,0
265000,20171222,20170704,171,0.0,0
265000,20180107,20170704,187,0.0,0
265000,20180122,20170704,202,0.0,0
265000,20180207,20170704,218,0.0,0
265000,20180222,20170704,233,0.0,1
265000,20180307,20180302,5,120.5,0
265000,20180322,20180302,20,120.5,0
265000,20180407,20180302,36,120.5,0
265000,20180422,20180302,51,120.5,1
265000,20180507,20180503,4,101.0,0
265000,20180522,20180503,19,101.0,1
269464,20170722,20170719,3,0.0,0
269464,20170807,20170719,19,0.0,0
269464,20170822,20170719,34,0.0,1
269464,20170907,20170831,7,21.5,0
269464,20170922,20170831,22,21.5,1
269464,20171007,20171006,1,26.3333333333333,0
269464,20171022,20171006,16,26.3333333333333,1
269464,20171107,20171028,10,25.25,0
269464,20171122,20171028,25,25.25,1
269464,20171207,20171128,9,26.4,0
269464,20171222,20171128,24,26.4,0
269464,20180107,20180106,1,28.5,1
269464,20180122,20180113,9,25.4285714285714,0
269464,20180207,20180113,25,25.4285714285714,1
276280,20170822,20170814,8,0.0,0
276280,20170907,20170814,24,0.0,0
276280,20170922,20170814,39,0.0,0
276280,20171007,20170814,54,0.0,0
276280,20171022,20170814,69,0.0,0
276280,20171107,20170814,85,0.0,0
276280,20171122,20170814,100,0.0,0
276280,20171207,20170814,115,0.0,1
276280,20171222,20171210,12,59.0,0
276280,20180107,20171210,28,59.0,0
276280,20180122,20171210,43,59.0,0
276280,20180207,20171210,59,59.0,0
276280,20180222,20180222,0,59.0,0
276280,20180307,20180222,13,64.0,0
276280,20180322,20180222,28,64.0,0
276280,20180407,20180222,44,64.0,0
276280,20180422,20180222,59,64.0,0
276280,20180507,20180222,74,64.0,0
276280,20180522,20180222,89,64.0,0
276280,20180607,20180222,105,64.0,0
276280,20180622,20180222,120,64.0,0
279961,20170807,20170805,2,0.0,1
279961,20170822,20170811,11,3.0,1
279961,20170907,20170905,2,7.75,1
279961,20170922,20170920,2,7.66666666666667,0
279961,20171007,20170920,17,7.66666666666667,1
279961,20171022,20171013,9,8.625,1
279961,20171107,20171104,3,9.1,1
279961,20171122,20171116,6,8.58333333333333,0
279961,20171207,20171116,21,8.58333333333333,1
279961,20171222,20171212,10,9.92307692307692,1
279961,20180107,20180107,0,9.5,1
279961,20180122,20180115,7,9.05555555555556,1
279961,20180207,20180201,6,9.47368421052632,1
279961,20180222,20180221,1,9.09090909090909,1
279961,20180307,20180302,5,8.70833333333333,1
279961,20180322,20180321,1,8.76923076923077,1
279961,20180407,20180329,9,8.74074074074074,1
279961,20180422,20180420,2,8.89655172413793,1
279961,20180507,20180502,5,8.70967741935484,1
279961,20180522,20180510,12,8.6875,1
279961,20180607,20180604,3,8.91176470588235,1
279961,20180622,20180617,5,8.77777777777778,1
281928,20171122,20171109,13,0.0,0
281928,20171207,20171109,28,0.0,0
281928,20171222,20171109,43,0.0,1
281928,20180107,20171223,15,22.0,0
281928,20180122,20171223,30,22.0,0
281928,20180207,20171223,46,22.0,0
281928,20180222,20171223,61,22.0,0
281928,20180307,20171223,74,22.0,1
281928,20180322,20180314,8,41.6666666666667,0
281928,20180407,20180314,24,41.6666666666667,0
281928,20180422,20180314,39,41.6666666666667,0
281928,20180507,20180314,54,41.6666666666667,0
290675,20170822,20170808,14,0.0,0
290675,20170907,20170808,30,0.0,0
290675,20170922,20170808,45,0.0,0
290675,20171007,20170808,60,0.0,0
290675,20171022,20170808,75,0.0,0
290675,20171107,20170808,91,0.0,0
290675,20171122,20170808,106,0.0,0
290675,20171207,20170808,121,0.0,1
290675,20171222,20171221,1,33.75,1
290675,20180107,20180103,4,24.6666666666667,1
290675,20180122,20180121,1,23.7142857142857,0
290675,20180207,20180121,17,23.7142857142857,0
290675,20180222,20180121,32,23.7142857142857,0
290675,20180307,20180121,45,23.7142857142857,0
290675,20180322,20180121,60,23.7142857142857,1
290675,20180407,20180405,2,30.0,1
290675,20180422,20180420,2,28.3333333333333,0
290675,20180507,20180420,17,28.3333333333333,1
290675,20180522,20180515,7,28.0,1
290675,20180607,20180605,2,27.3636363636364,1
290675,20180622,20180608,14,25.3333333333333,0
300355,20170722,20170714,8,0.0,0
300355,20170807,20170714,24,0.0,1
300355,20170822,20170812,10,14.5,0
300355,20170907,20170812,26,14.5,0
300355,20170922,20170812,41,14.5,0
300355,20171007,20170812,56,14.5,0
300355,20171022,20170812,71,14.5,0
300355,20171107,20170812,87,14.5,0
300355,20171122,20170812,102,14.5,0
300355,20171207,20170812,117,14.5,0
300355,20171222,20170812,132,14.5,0
300355,20180107,20170812,148,14.5,0
300355,20180122,20170812,163,14.5,0
300355,20180207,20170812,179,14.5,0
300355,20180222,20170812,194,14.5,1
300355,20180307,20180227,8,76.0,0
300355,20180322,20180227,23,76.0,1
300355,20180407,20180401,6,65.25,0
300355,20180422,20180401,21,65.25,0
300355,20180507,20180401,36,65.25,0
300355,20180522,20180401,51,65.25,1
300355,20180607,20180531,7,64.2,0
300355,20180622,20180531,22,64.2,1
301999,20170907,20170822,16,0.0,1
301999,20170922,20170913,9,11.0,0
301999,20171007,20170913,24,11.0,0
301999,20171022,20170913,39,11.0,1
301999,20171107,20171101,6,23.6666666666667,0
301999,20171122,20171101,21,23.6666666666667,1
301999,20171207,20171125,12,23.75,0
301999,20171222,20171125,27,23.75,0
301999,20180107,20180107,0,23.75,0
301999,20180122,20180107,15,27.6,1
301999,20180207,20180128,10,26.5,0
301999,20180222,20180128,25,26.5,0
301999,20180307,20180128,38,26.5,0
301999,20180322,20180128,53,26.5,0
301999,20180407,20180128,69,26.5,0
301999,20180422,20180422,0,26.5,0
301999,20180507,20180422,15,34.7142857142857,0
301999,20180522,20180422,30,34.7142857142857,1
301999,20180607,20180527,11,34.75,1
301999,20180622,20180610,12,32.4444444444444,0
304111,20170807,20170729,9,0.0,0
304111,20170822,20170729,24,0.0,0
304111,20170907,20170729,40,0.0,0
304111,20170922,20170729,55,0.0,0
304111,20171007,20170729,70,0.0,0
304111,20171022,20170729,85,0.0,0
304111,20171107,20170729,101,0.0,0
304111,20171122,20170729,116,0.0,0
304111,20171207,20170729,131,0.0,0
304111,20171222,20170729,146,0.0,0
304111,20180107,20170729,162,0.0,0
304111,20180122,20170729,177,0.0,0
304111,20180207,20170729,193,0.0,0
304111,20180222,20170729,208,0.0,0
304111,20180307,20170729,221,0.0,0
304111,20180322,20170729,236,0.0,0
304111,20180407,20170729,252,0.0,0
304111,20180422,20170729,267,0.0,1
304916,20170722,20170709,13,1.0,0
304916,20170807,20170709,29,1.0,0
304916,20170822,20170709,44,1.0,0
304916,20170907,20170709,60,1.0,1
304916,20170922,20170909,13,21.3333333333333,0
304916,20171007,20170909,28,21.3333333333333,0
304916,20171022,20170909,43,21.3333333333333,0
304916,20171107,20170909,59,21.3333333333333,0
304916,20171122,20170909,74,21.3333333333333,0
304916,20171207,20170909,89,21.3333333333333,0
304916,20171222,20170909,104,21.3333333333333,0
304916,20180107,20170909,120,21.3333333333333,0
304916,20180122,20170909,135,21.3333333333333,0
304916,20180207,20170909,151,21.3333333333333,1
304916,20180222,20180219,3,56.75,0
304916,20180307,20180219,16,56.75,0
304916,20180322,20180219,31,56.75,0
304916,20180407,20180219,47,56.75,0
304916,20180422,20180219,62,56.75,1
304916,20180507,20180423,14,58.0,0
304916,20180522,20180423,29,58.0,1
304916,20180607,20180530,8,54.5,0
304916,20180622,20180530,23,54.5,1
305001,20170707,20170702,5,0.0,0
305001,20170722,20170702,20,0.0,0
305001,20170807,20170702,36,0.0,0
305001,20170822,20170702,51,0.0,0
305001,20170907,20170702,67,0.0,0
305001,20170922,20170702,82,0.0,1
305001,20171007,20170927,10,43.5,0
305001,20171022,20170927,25,43.5,0
305001,20171107,20170927,41,43.5,0
305001,20171122,20170927,56,43.5,1
305001,20171207,20171207,0,49.6666666666667,1
305001,20171222,20171217,5,33.6,0
305001,20180107,20171217,21,33.6,0
305001,20180122,20171217,36,33.6,1
305001,20180207,20180202,5,30.7142857142857,1
305001,20180222,20180211,11,28.0,0
305001,20180307,20180211,24,28.0,0
305001,20180322,20180211,39,28.0,0
305001,20180407,20180211,55,28.0,1
305001,20180422,20180411,11,31.4444444444444,1
305001,20180507,20180429,8,27.3636363636364,0
305001,20180522,20180429,23,27.3636363636364,1
305001,20180607,20180524,14,27.1666666666667,0
305001,20180622,20180524,29,27.1666666666667,0
309206,20171222,20171209,13,0.0,0
309206,20180107,20171209,29,0.0,1
311232,20180122,20180122,0,0.0,1
311232,20180207,20180201,6,5.0,0
311232,20180222,20180201,21,5.0,0
311232,20180307,20180201,34,5.0,0
311232,20180322,20180201,49,5.0,0
311232,20180407,20180201,65,5.0,0
311232,20180422,20180201,80,5.0,1
311232,20180507,20180503,4,26.5,0
311232,20180522,20180503,19,26.5,1
311232,20180607,20180605,2,27.8,1
311232,20180622,20180621,1,22.1428571428571,1
318006,20170722,20170719,3,0.0,1
318006,20170807,20170725,13,3.0,1
318006,20170822,20170819,3,7.75,1
318006,20170907,20170905,2,9.6,1
318006,20170922,20170919,3,10.3333333333333,0
318006,20171007,20170919,18,10.3333333333333,1
318006,20171022,20171019,3,13.1428571428571,0
318006,20171107,20171019,19,13.1428571428571,0
318006,20171122,20171019,34,13.1428571428571,1
318006,20171207,20171130,7,16.75,1
318006,20171222,20171219,3,15.3,0
318006,20180107,20171219,19,15.3,1
318006,20180122,20180119,3,16.7272727272727,0
318006,20180207,20180207,0,16.7272727272727,1
318006,20180222,20180219,3,16.5384615384615,1
318006,20180307,20180305,2,16.3571428571429,1
318006,20180322,20180319,3,16.2,1
318006,20180407,20180403,4,15.1764705882353,1
318006,20180422,20180418,4,15.1666666666667,0
318006,20180507,20180418,19,15.1666666666667,1
318006,20180522,20180517,5,15.1,0
318006,20180607,20180517,21,15.1,1
318006,20180622,20180617,5,15.8571428571429,1
326158,20170707,20170704,3,0.0,0
326158,20170722,20170704,18,0.0,0
326158,20170807,20170704,34,0.0,1
326158,20170822,20170815,7,21.0,0
326158,20170907,20170815,23,21.0,1
326158,20170922,20170910,12,22.6666666666667,1
326158,20171007,20170923,14,20.25,0
326158,20171022,20170923,29,20.25,0
326158,20171107,20170923,45,20.25,0
326158,20171122,20170923,60,20.25,1
326158,20171207,20171127,10,29.2,1
326158,20171222,20171222,0,24.2857142857143,1
326158,20180107,20171230,8,19.8888888888889,1
326158,20180122,20180109,13,18.9,1
326158,20180207,20180201,6,19.2727272727273,0
326158,20180222,20180201,21,19.2727272727273,1
326158,20180307,20180304,3,17.3571428571429,0
326158,20180322,20180304,18,17.3571428571429,0
326158,20180407,20180304,34,17.3571428571429,1
326158,20180422,20180411,11,17.5625,1
326158,20180507,20180502,5,17.7647058823529,1
326158,20180522,20180516,6,17.5555555555556,1
326158,20180607,20180605,2,16.8,0
326158,20180622,20180605,17,16.8,1
328015,20171007,20171001,6,0.0,0
328015,20171022,20171001,21,0.0,0
328015,20171107,20171001,37,0.0,0
328015,20171122,20171001,52,0.0,0
328015,20171207,20171001,67,0.0,0
328015,20171222,20171001,82,0.0,0
328015,20180107,20171001,98,0.0,0
328015,20180122,20171001,113,0.0,0
328015,20180207,20171001,129,0.0,1
328015,20180222,20180220,2,71.0,0
328015,20180307,20180220,15,71.0,0
328015,20180322,20180220,30,71.0,0
328015,20180407,20180220,46,71.0,0
328015,20180422,20180220,61,71.0,0
328015,20180507,20180220,76,71.0,0
328015,20180522,20180220,91,71.0,0
328015,20180607,20180220,107,71.0,1
328015,20180622,20180618,4,86.6666666666667,1
337952,20180222,20180214,8,0.0,0
337952,20180307,20180214,21,0.0,0
337952,20180322,20180214,36,0.0,1
337952,20180407,20180329,9,21.5,0
337952,20180422,20180329,24,21.5,1
337952,20180507,20180506,1,20.25,0
337952,20180522,20180506,16,20.25,0
337952,20180607,20180606,1,22.4,1
337952,20180622,20180620,2,15.75,1
341866,20171222,20171217,5,0.0,0
341866,20180107,20171217,21,0.0,0
341866,20180122,20171217,36,0.0,0
341866,20180207,20171217,52,0.0,1
341866,20180222,20180222,0,28.0,1
341866,20180307,20180224,11,17.25,0
341866,20180322,20180224,26,17.25,0
341866,20180407,20180224,42,17.25,1
341866,20180422,20180409,13,22.6,0
341866,20180507,20180507,0,22.6,0
341866,20180522,20180507,15,23.5,0
341866,20180607,20180607,0,23.5,1
341866,20180622,20180616,6,22.625,0
347406,20171122,20171117,5,0.0,1
347406,20171207,20171124,13,3.5,0
347406,20171222,20171124,28,3.5,0
347406,20180107,20171124,44,3.5,0
347406,20180122,20171124,59,3.5,1
347406,20180207,20180202,5,25.6666666666667,1
347406,20180222,20180209,13,21.0,1
347406,20180307,20180305,2,21.6,1
347406,20180322,20180318,4,20.1666666666667,0
347406,20180407,20180318,20,20.1666666666667,1
347406,20180422,20180416,6,18.75,1
347406,20180507,20180427,10,17.8888888888889,1
347406,20180522,20180520,2,18.4,1
347406,20180607,20180528,10,17.4545454545455,0
347406,20180622,20180528,25,17.4545454545455,1
349620,20170722,20170717,5,2.0,0
349620,20170807,20170717,21,2.0,1
349620,20170822,20170813,9,10.3333333333333,0
349620,20170907,20170813,25,10.3333333333333,0
349620,20170922,20170813,40,10.3333333333333,1
349620,20171007,20170925,12,18.5,0
349620,20171022,20170925,27,18.5,1
349620,20171107,20171104,3,22.8,0
349620,20171122,20171104,18,22.8,1
349620,20171207,20171206,1,20.8571428571429,1
349620,20171222,20171210,12,18.75,1
349620,20180107,20180102,5,19.2222222222222,0
349620,20180122,20180102,20,19.2222222222222,0
349620,20180207,20180102,36,19.2222222222222,0
349620,20180222,20180102,51,19.2222222222222,1
349620,20180307,20180305,2,23.5,0
349620,20180322,20180305,17,23.5,0
349620,20180407,20180305,33,23.5,0
349620,20180422,20180305,48,23.5,1
349620,20180507,20180426,11,26.0909090909091,0
349620,20180522,20180426,26,26.0909090909091,0
349620,20180607,20180426,42,26.0909090909091,0
349620,20180622,20180426,57,26.0909090909091,1
350042,20170822,20170822,0,0.0,1
350042,20170907,20170830,8,3.5,0
350042,20170922,20170830,23,3.5,1
350042,20171007,20170925,12,8.0,1
350042,20171022,20171012,10,9.5,0
350042,20171107,20171012,26,9.5,1
350042,20171122,20171120,2,12.0,1
350042,20171207,20171202,5,10.8,1
350042,20171222,20171215,7,11.0,0
350042,20180107,20180107,0,11.0,1
350042,20180122,20180118,4,11.0714285714286,1
350042,20180207,20180126,12,10.8666666666667,0
350042,20180222,20180126,27,10.8666666666667,1
350042,20180307,20180304,3,11.7647058823529,1
350042,20180322,20180312,10,11.5555555555556,1
350042,20180407,20180331,7,11.35,0
350042,20180422,20180331,22,11.35,1
350042,20180507,20180426,11,11.5,0
350042,20180522,20180426,26,11.5,0
350042,20180607,20180426,42,11.5,0
